ID,EAN,Naziv,Doza_snaga,Doza_jedinica_mjere,Oblik
451442,8600060000000,Nifelat®,20,8,56
451552,8608810000000,Hlorpromazin Galenika,25,8,2
451585,8606010000000,Epilev®,500,8,2
451587,8606010000000,Epilev®,1000,8,2
451613,8606110000000,Alvokast®,10,8,2
451635,4032720000000,Ursofalk®,250,8,17
451638,4032720000000,Ursofalk®,250,8,17
451651,8608810000000,Katopil®,25,8,54
451654,8608810000000,Katopil®,50,8,54
451687,8606110000000,Zeffix®,100,8,2
451689,8606110000000,Zeffix®,100,8,2
451734,8699540000000,Duxet®,30,8,5
451740,8699540000000,Duxet®,60,8,5
451766,8606110000000,Cosentyx®,150,8,49
451767,8606110000000,Cosentyx®,150,8,49
451771,5099150000000,Diclofenac Mylan,75,8,56
451772,5099150000000,Diclofenac Mylan,75,8,56
451789,8600100000000,Androcur®,50,8,54
451836,8606100000000,Pifeltro®,100,8,2
451971,8606110000000,Revolade®,25,8,2
451973,8606110000000,Revolade®,25,8,2
451975,8606110000000,Revolade®,25,8,2
451978,8606110000000,Revolade®,25,8,2
451981,8606110000000,Revolade®,50,8,2
451983,8606110000000,Revolade®,50,8,2
451984,8606110000000,Revolade®,50,8,2
451985,8606110000000,Revolade®,50,8,2
452021,8699540000000,Nexetin®,20,8,5
452042,8699540000000,Nexetin®,40,8,5
452053,8606010000000,Xarelto®,2.5,8,2
452067,3838990000000,Tenox®,5,8,54
452069,3838990000000,Tenox®,10,8,54
452162,4019340000000,Thioctacid® 600 HR,600,8,2
452182,4019340000000,Thioctacid® 600 HR,600,8,2
452200,8606020000000,Omeprol® T,20,8,5
452201,8606020000000,Omeprol® T,20,8,5
452202,8606020000000,Omeprol® T,20,8,5
452203,8606020000000,Omeprol® T,20,8,5
452204,8606020000000,Omeprol® T,20,8,5
452229,8606100000000,Fasenra®,30,8,49
452264,8608810000000,Bortegaz®,3.5,8,41
452265,8608810000000,Bortegaz®,3.5,8,41
452302,8606100000000,Fasenra®,30,8,48
452303,8606100000000,Fasenra®,30,8,48
452304,8606100000000,Fasenra®,30,8,48
452428,9120020000000,Cefuroxim-MIP®,1500,8,42
452435,9120020000000,Cefuroxim-MIP®,750,8,42
452448,8600100000000,Caveda®,20,8,2
452450,8600100000000,Caveda®,10,8,2
452452,8600100000000,Caveda®,5,8,2
452454,8600100000000,Caveda®,2.5,8,2
452458,8600100000000,Zomep®,400,8,54
452460,8600100000000,Zomep®,200,8,54
452577,5690530000000,Colobreathe®,1662500,4,34
452578,5690530000000,Colobreathe®,1662500,4,34
452579,5690530000000,Colobreathe®,1662500,4,34
452580,5690530000000,Colobreathe®,1662500,4,34
452821,8606110000000,QUANTAVIR,1,8,2
452923,8608810000000,Rifamor®,300,8,17
453030,8607000000000,Aciclovir Altan,250,8,40
453130,8606110000000,Ceftriakson Pharmanova,1,3,42
453141,8606110000000,Mayzent®,2,8,2
453142,8606110000000,Mayzent®,0.25,8,2
453143,8606110000000,Mayzent®,0.25,8,2
453146,8606110000000,Mayzent®,2,8,2
453147,8606110000000,Mayzent®,0.25,8,2
453148,8606110000000,Mayzent®,0.25,8,2
453160,8606100000000,Exelon®,6,8,17
453161,8606100000000,Exelon®,4.5,8,17
453162,8606100000000,Exelon®,3,8,17
453163,8606100000000,Exelon®,1.5,8,17
453166,8606100000000,Exelon®,6,8,17
453167,8606100000000,Exelon®,4.5,8,17
453168,8606100000000,Exelon®,3,8,17
453169,8606100000000,Exelon®,1.5,8,17
453185,7896000000000,Azinocin®,500,8,2
453242,8606110000000,Caffetin menstrual®,200,8,2
453242,8606110000000,Caffetin menstrual®,200,8,2
453246,8606110000000,BlokMax® forte Rp,400,8,2
453248,8606110000000,BlokMax® forte,400,8,2
453248,8606110000000,BlokMax® forte,400,8,2
453289,8606110000000,Sorafenib S.K.,200,8,2
453367,8606100000000,Wellbutrin® XR,300,8,55
453368,8606100000000,Wellbutrin® XR,150,8,55
453463,8606110000000,Leqvio®,284,8,49
453464,8606110000000,Leqvio®,284,8,49
453575,5290670000000,Ciprofloxacin Remedica,250,8,2
453577,5290670000000,Ciprofloxacin Remedica,500,8,2
453584,3838990000000,Enap®,10,8,54
453586,3838990000000,Enap®,20,8,54
453675,4013050000000,Prostamol® uno,320,8,16
453744,8600100000000,COLDMED®Intense,8.75,8,21
453745,8600100000000,COLDMED®Intense,8.75,8,21
453746,8600100000000,COLDMED®Intense,8.75,8,21
453748,8600100000000,COLDMED®Intense,8.75,8,21
453768,8600100000000,Pepticaid®,40,8,6
453769,8600100000000,Pepticaid®,20,8,6
453859,8606110000000,Repatha®,140,8,48
453860,8606110000000,Repatha®,140,8,48
453918,8608810000000,Misvenol®,12.5,8,17
453919,8608810000000,Misvenol®,12.5,8,17
453923,8608810000000,Misvenol®,25,8,17
453924,8608810000000,Misvenol®,25,8,17
453927,8608810000000,Misvenol®,50,8,17
453928,8608810000000,Misvenol®,50,8,17
453992,8606010000000,TramaFort®,100,8,56
453995,8606010000000,TramaFort®,150,8,56
454066,1210000000000,Efectin® ER,75,8,15
454067,1210000000000,Efectin® ER,75,8,15
454075,8606010000000,Rosuhol®,5,8,2
454077,8606010000000,Rosuhol®,10,8,2
454081,8606010000000,Rosuhol®,20,8,2
454143,8600100000000,Lorazepam HF,1,8,54
454145,8600100000000,Lorazepam HF,2.5,8,54
454268,8606100000000,Concerta®,18,8,56
454275,8606100000000,Concerta®,36,8,56
454293,4034540000000,Diflucan®,50,8,17
454296,4034540000000,Diflucan®,150,8,17
454333,8606010000000,Xarelto®,10,8,2
454357,8606010000000,Cabometyx®,60,8,2
454358,8606010000000,Cabometyx®,40,8,2
454359,8606010000000,Cabometyx®,20,8,2
454428,8606100000000,Daxas®,500,7,2
454430,8606100000000,Daxas®,500,7,2
454560,8606020000000,EZACT®,10,8,54
454578,5690530000000,Oglition®,15,8,54
454596,5690530000000,Oglition®,30,8,54
454694,3859890000000,RAZIX®,1,8,54
454695,3859890000000,RAZIX®,1,8,54
454696,3859890000000,RAZIX®,1,8,54
454864,3838990000000,Abirateron Krka,500,8,2
454865,3838990000000,Abirateron Krka,500,8,2
454868,3838990000000,Abirateron Krka,500,8,2
454869,3838990000000,Abirateron Krka,500,8,2
454905,3838990000000,Maysiglu®,100,8,2
454907,3838990000000,Maysiglu®,50,8,2
454909,3838990000000,Maysiglu®,25,8,2
454914,8606110000000,Votrient®,400,8,2
454915,8606110000000,Votrient®,200,8,2
454964,3838990000000,Aboxoma,2.5,8,2
454965,3838990000000,Aboxoma,2.5,8,2
454968,3838990000000,Aboxoma,5,8,2
454983,8607000000000,Estrela®,0.5,8,17
455014,8606110000000,EUlen,10,8,17
455015,8606110000000,EUlen,10,8,17
455031,8606110000000,EUlen,25,8,17
455032,8606110000000,EUlen,25,8,17
455112,4032720000000,Budosan®,3,8,5
455217,8606020000000,Enalapril Teva,10,8,54
455219,8606020000000,Enalapril Teva,10,8,54
455312,4030670000000,Thiogamma® 600 oral,600,8,2
455318,4030670000000,Thiogamma® 600 oral,600,8,2
455338,8606020000000,Enalapril Teva,20,8,54
455340,8606020000000,Enalapril Teva,20,8,54
455392,8608810000000,Prinorm®,100,8,54
455421,8606100000000,Nuwiq®,250,4,28
455426,8606100000000,Nuwiq®,500,4,28
455430,8606100000000,Nuwiq®,1000,4,28
455432,8606100000000,Nuwiq®,2000,4,28
455443,8600100000000,Ibumax®,400,8,2
455484,9088880000000,TAKHZYRO,300,8,47
455522,8606100000000,Tamiflu®,75,8,17
455748,8608810000000,Pentrexyl®,500,8,17
455834,8806240000000,Herzuma®,420,8,36
455836,8806240000000,Herzuma®,420,8,36
455838,8806240000000,Herzuma®,150,8,36
455840,8806240000000,Herzuma®,150,8,36
455912,8608810000000,Diklofen®,50,8,52
455918,8600100000000,Metoten®,1,8,22
455921,8600100000000,Metoten®,5,8,22
455928,8606110000000,GINOMINN®,100,8,62
455929,3856010000000,Escontral direkt,5,8,23
456091,8606020000000,Azamuran®,25,8,2
456093,8606020000000,Azamuran®,50,8,2
456143,8600100000000,Povidon jod HF,200,8,62
456160,8606100000000,Vesanoid®,10,8,16
456189,3850340000000,Katena®,300,8,17
456213,8606110000000,Vesicare™,5,8,2
456214,8606110000000,Vesicare™,5,8,2
456217,8606110000000,Vesicare™,10,8,2
456221,8606010000000,XALKORI®,200,8,17
456223,8606010000000,XALKORI®,250,8,17
456228,8594740000000,Alvodronic®,150,8,2
456256,8600100000000,Naproksen HF,375,8,2
456306,8606110000000,Mekinist®,0.5,8,2
456307,8606110000000,Mekinist®,0.5,8,2
456313,8606110000000,Mekinist®,2,8,2
456314,8606110000000,Mekinist®,2,8,2
456341,3838990000000,Mirzaten®,30,8,2
456343,3838990000000,Mirzaten®,45,8,2
456423,8608810000000,Diklofen®,100,8,56
456432,3870010000000,AleriX®,120,8,2
456435,8608810000000,Bedoxin®,20,8,54
456578,5298000000000,Gefitinib Evropa Lek Pharma,250,8,2
456677,5205410000000,PORTORIN,40,8,41
456754,8606010000000,Vasopirin®,75,8,6
456765,8606010000000,Vasopirin®,100,8,6
456821,8606010000000,Azacitidine Accord,100,8,44
456822,8606010000000,Azacitidine Accord,100,8,44
456862,8608810000000,Rivotril®,2,8,54
456894,5099150000000,Pregabalin Mylan,75,8,17
456895,5099150000000,Pregabalin Mylan,75,8,17
456896,5099150000000,Pregabalin Mylan,75,8,17
456898,5099150000000,Pregabalin Mylan,75,8,17
456900,8600100000000,Haloperidol HF,2,8,54
456906,8608810000000,Gartyz®,90,8,2
456911,5099150000000,Pregabalin Mylan,150,8,17
456912,5099150000000,Pregabalin Mylan,150,8,17
456913,5099150000000,Pregabalin Mylan,150,8,17
456915,5099150000000,Pregabalin Mylan,150,8,17
456917,8600100000000,Haloperidol HF,10,8,54
456954,8605000000000,REFERUM®,100,8,57
456972,8600100000000,Rapten-K®,50,8,22
456988,5413760000000,Holoxan®,1,3,42
456997,3838990000000,Emanera®,20,8,5
457000,3838990000000,Emanera®,20,8,5
457012,3838990000000,Emanera®,40,8,5
457014,3838990000000,Emanera®,40,8,5
457044,8594740000000,Alvokast®,4,8,57
457046,8594740000000,Alvokast®,5,8,57
457049,8606010000000,Prostin® E2,3,8,60
457078,5413760000000,Endoxan®,1,3,42
457089,5413760000000,Endoxan®,500,8,42
457096,3838990000000,Bilobil®,40,8,17
457098,3838990000000,Bilobil®,40,8,17
457101,3838990000000,Bilobil®,80,8,17
457102,3838990000000,Bilobil®,80,8,17
457105,3838990000000,Bilobil®,120,8,17
457106,3838990000000,Bilobil®,120,8,17
457125,8606110000000,HOLLESTA®,10,8,2
457127,5310000000000,HOLLESTA®,10,8,2
457131,8606110000000,HOLLESTA®,20,8,2
457133,5310000000000,HOLLESTA®,20,8,2
457136,8606110000000,HOLLESTA®,40,8,2
457138,5310000000000,HOLLESTA®,40,8,2
457203,8902320000000,Melphalan Uni-Chem,50,8,29
457204,8902320000000,Melphalan Uni-Chem,50,8,29
457237,8606020000000,Contratab®,1.5,8,54
457260,8608810000000,Gabapreg®,50,8,17
457261,8608810000000,Gabapreg®,50,8,17
457267,8608810000000,Gabapreg®,75,8,17
457268,8608810000000,Gabapreg®,75,8,17
457275,8608810000000,Gabapreg®,150,8,17
457276,8608810000000,Gabapreg®,150,8,17
457285,8600100000000,Dolista®,25,8,2
457288,8600100000000,Dolista®,50,8,2
457294,8600100000000,Dolista®,100,8,2
457405,8606020000000,Nplate®,250,7,28
457406,8606020000000,Nplate®,250,7,28
457431,8606110000000,Lenalidomide Grindeks,10,8,17
457436,8606110000000,Lenalidomide Grindeks,25,8,17
457457,8600100000000,Trombomelt®,2.5,8,2
457460,8600100000000,Trombomelt®,5,8,2
457491,8606110000000,Buprenorphine Molteni,2,8,51
457492,8606110000000,Buprenorphine Molteni,2,8,51
457494,8606110000000,Buprenorphine Molteni,8,8,51
457495,8606110000000,Buprenorphine Molteni,8,8,51
457824,5000160000000,Strepfen®,8.75,8,21
457826,5000160000000,Strepfen®,8.75,8,21
457846,3838990000000,Nolpaza®,40,8,41
457847,3838990000000,Nolpaza®,40,8,41
457917,8606110000000,VIVOGEST,100,8,60
457919,8606110000000,VIVOGEST,200,8,60
458009,8606100000000,BRILIQUE®,60,8,2
458011,8606100000000,BRILIQUE®,60,8,2
458015,8606100000000,BRILIQUE®,90,8,2
458016,8606100000000,BRILIQUE®,90,8,2
458023,8600100000000,Datust®,0.5,8,16
458182,5310000000000,LAMAL®,25,8,54
458184,8606110000000,LAMAL®,25,8,54
458186,5310000000000,LAMAL®,50,8,54
458188,8606110000000,LAMAL®,50,8,54
458191,5310000000000,LAMAL®,100,8,54
458193,8606110000000,LAMAL®,100,8,54
458197,5310000000000,LAMAL®,200,8,54
458199,8606110000000,LAMAL®,200,8,54
458234,8600100000000,Mucodyne,375,8,17
458261,8606010000000,Primolut®-Nor-5,5,8,54
458276,3838990000000,Roxera®,5,8,2
458290,3838990000000,Roxera®,10,8,2
458293,8606110000000,Tafinlar®,75,8,17
458294,8606110000000,Tafinlar®,50,8,17
458296,3838990000000,Roxera®,15,8,2
458301,3838990000000,Roxera®,20,8,2
458304,3838990000000,Roxera®,40,8,2
458307,3838990000000,Roxera®,30,8,2
458328,8606110000000,Lamictal®,25,8,54
458330,8606110000000,Lamictal®,50,8,54
458332,8606110000000,Lamictal®,100,8,54
458376,4104480000000,Prospan®,65,8,63
458411,8606020000000,Fingolimod Teva,0.5,8,17
458479,4013050000000,Espumisan®,40,8,16
458496,4013050000000,Espumisan®,40,8,16
458607,8600100000000,Hemokvin®,10,8,2
458615,8600100000000,Hemokvin®,20,8,2
458656,5290670000000,Enalapril Remedica,10,8,54
458658,5290670000000,Enalapril Remedica,20,8,54
458693,5310000000000,Lunata®,5,8,2
458694,8606110000000,Lunata®,5,8,2
458697,5310000000000,Lunata®,10,8,2
458698,8606110000000,Lunata®,10,8,2
458723,8600100000000,Elumela®,50,8,17
458733,8600100000000,Elumela®,75,8,17
458735,8600100000000,Elumela®,150,8,17
458737,3838990000000,Gliclada® SR,90,8,56
458739,3838990000000,Gliclada® SR,90,8,56
458747,8594740000000,Pemetrexed Zentiva®,500,8,36
458749,8594740000000,Pemetrexed Zentiva®,500,8,36
458756,5099150000000,Leponex®,25,8,54
458757,5099150000000,Leponex®,25,8,54
458779,5099150000000,Leponex®,25,8,54
458788,5099150000000,Leponex®,100,8,54
458789,5099150000000,Leponex®,100,8,54
458791,5099150000000,Leponex®,100,8,54
458799,1210000000000,Detrusitol®,1,8,2
458802,1210000000000,Detrusitol®,2,8,2
458809,4008500000000,Rupurut®,500,8,57
458816,8606010000000,Rupurut®,500,8,57
458823,8600060000000,Enalapril Zdravlje Actavis,10,8,54
458828,8600060000000,Enalapril Zdravlje Actavis,20,8,54
458837,8606010000000,Bisoprolol PharmaS,5,8,54
458839,1210000000000,Zoloft®,50,8,2
458841,1210000000000,Zoloft®,50,8,2
458842,1210000000000,Zoloft®,100,8,2
458844,1210000000000,Zoloft®,100,8,2
458855,8606010000000,Bisoprolol PharmaS,10,8,54
458869,8600100000000,Fiumin®,20,8,2
458876,8606100000000,Tantum Verde®,3,8,21
458878,8606100000000,Tantum Verde®,3,8,21
458902,8606100000000,Sandimmun Neoral®,25,8,16
458903,8606100000000,Sandimmun Neoral®,25,8,16
458905,8606100000000,Sandimmun Neoral®,25,8,16
458912,8606100000000,Sandimmun Neoral®,50,8,16
458913,8606100000000,Sandimmun Neoral®,50,8,16
458915,8606100000000,Sandimmun Neoral®,50,8,16
458916,8606100000000,Sandimmun Neoral®,100,8,16
458917,8606100000000,Sandimmun Neoral®,100,8,16
458919,8606100000000,Sandimmun Neoral®,100,8,16
459099,8600100000000,Hoggar® Night,25,8,23
459100,8600100000000,Hoggar® Night,25,8,23
459104,8600100000000,Hoggar® Night,25,8,23
459105,8600100000000,Hoggar® Night,25,8,23
459136,8606010000000,NUBEQA®,300,8,2
459137,8606010000000,NUBEQA®,300,8,2
459198,8606110000000,Panadol® Advance,500,8,2
459200,8606110000000,Panadol® Advance,500,8,2
459205,8606110000000,Panadol® Advance,500,8,2
459206,8606110000000,Panadol® Advance,500,8,2
459455,8600100000000,Eritromicin HF,250,8,2
459511,7896000000000,Azinocin®,500,8,2
459511,7896000000000,Azinocin®,500,8,2
459527,5290670000000,Clozapine Remedica,25,8,54
459539,4013050000000,Siofor® 1000,1000,8,2
459541,4013050000000,Siofor® 1000,1000,8,2
459641,1210000000000,Inspra®,25,8,2
459662,1210000000000,Inspra®,50,8,2
459681,4034540000000,Zavedos®,10,8,41
459717,8606100000000,Micardis®,80,8,54
459718,8606100000000,Micardis®,80,8,54
459720,8606100000000,Micardis®,80,8,54
459736,8606100000000,Micardis®,40,8,54
459737,8606100000000,Micardis®,40,8,54
459739,8606100000000,Micardis®,40,8,54
460018,3838990000000,Naklofen® duo,75,8,14
460053,8606110000000,Ertapenem SK,1,3,36
460059,8600100000000,Propafen,150,8,2
460064,8600100000000,Propafen,300,8,2
460065,9088880000000,Naltrexone Amomed,50,8,2
460072,4019340000000,Aurorix®,300,8,2
460148,5016010000000,Ozurdex®,700,7,13
460176,8600100000000,Dulcolax®,5,8,6
460179,5690530000000,Megatop®,2.5,8,2
460180,5690530000000,Megatop®,2.5,8,2
460182,5690530000000,Megatop®,2.5,8,2
460189,5690530000000,Megatop®,5,8,2
460190,5690530000000,Megatop®,5,8,2
460192,5690530000000,Megatop®,5,8,2
460250,8608810000000,Dimigal®,50,8,54
460253,8606010000000,Salazopyrin® EN,500,8,6
460433,8606020000000,Nebitol®,5,8,54
460435,8606020000000,Nebitol®,5,8,54
460588,5310000000000,Tridox®,100,8,2
460590,5310000000000,Tridox®,200,8,2
460591,5310000000000,Tridox®,200,8,2
460716,8606110000000,OKEDI®,75,8,31
460720,8606110000000,OKEDI®,100,8,31
460728,8600060000000,Haloperidol Zdravlje,10,8,54
460730,8600060000000,Haloperidol Zdravlje,2,8,54
460791,4008500000000,Aspirin® 500,500,8,54
460896,3838990000000,Ezoleta®,10,8,54
461034,3838990000000,Atoris®,40,8,2
461126,8606100000000,Cerezyme®,400,5,36
461198,8600100000000,Maysorb®,200,8,2
461199,8600100000000,Maysorb®,200,8,2
461211,8606010000000,Farmorubicin® RD,50,8,41
461357,8608810000000,Enagal®,250,8,2
461363,8608810000000,Enagal®,500,8,2
461473,8606110000000,Vestibo®,8,8,54
461474,5690530000000,Vestibo®,8,8,54
461476,3838990000000,Dutrys®,0.5,8,16
461478,3838990000000,Dutrys®,0.5,8,16
461483,8606110000000,Vestibo®,16,8,54
461484,5690530000000,Vestibo®,16,8,54
461506,8606100000000,Fluimucil® 100,100,8,9
461530,8606100000000,Fluimucil® 200,200,8,9
461533,8606100000000,Fluimucil® 600,600,8,63
461768,8606010000000,Pemetreksed PharmaS,500,8,36
461769,8606010000000,Pemetreksed PharmaS,500,8,36
461833,8606100000000,Nolvadex®,10,8,2
461835,8606100000000,Nolvadex®,10,8,2
461873,3837000000000,Efferalgan®,80,8,52
461875,3837000000000,Efferalgan®,80,8,52
461876,8606010000000,Efferalgan®,150,8,52
461878,8606010000000,Efferalgan®,150,8,52
461890,3858880000000,Doxazin®,2,8,54
461892,3858880000000,Doxazin®,4,8,54
461896,8594740000000,Rupafin®,10,8,54
461925,8608810000000,AEROGAL®,5,8,2
461931,8608810000000,Galepsin®,200,8,54
461963,8606100000000,Onglyza®,5,8,2
461965,8606100000000,Onglyza®,5,8,2
461986,3850340000000,Q-PIN®,100,8,2
461990,3850340000000,Q-PIN®,200,8,2
462018,8600060000000,Actasulid®,100,8,54
462058,8600100000000,Erynorm®,50,8,2
462069,8600100000000,Erynorm®,100,8,2
462152,8600100000000,Nersan®,50,8,17
462153,8600100000000,Nersan®,50,8,17
462154,8600100000000,Nersan®,50,8,17
462155,8600100000000,Nersan®,37.5,8,17
462156,8600100000000,Nersan®,37.5,8,17
462157,8600100000000,Nersan®,37.5,8,17
462163,8608810000000,Bensedin®,2,8,54
462170,8608810000000,Bensedin®,5,8,54
462173,8608810000000,Bensedin®,10,8,54
462238,8606020000000,Vasator®,40,8,2
462240,8606020000000,Vasator®,20,8,2
462242,8606020000000,Vasator®,10,8,2
462295,3856010000000,Dramina®,50,8,54
462297,8606110000000,Dramina®,50,8,54
462301,3858880000000,Dramina®,50,8,54
462303,8606110000000,Dramina®,50,8,54
462352,8600100000000,Prilenap®,10,8,54
462354,8600100000000,Prilenap®,10,8,54
462356,8600100000000,Prilenap®,20,8,54
462388,8606010000000,Adriblastina® RD,10,8,28
462413,8606010000000,Adriblastina® RD,50,8,41
462431,8606100000000,ZYTIGA®,250,8,54
462451,4013050000000,Ranexa®,375,8,56
462463,4013050000000,Ranexa®,500,8,56
462468,4013050000000,Ranexa®,750,8,56
462499,8606010000000,Zyvoxid®,600,8,2
462504,8608810000000,Ceftazidim Galenika,1,3,42
462506,8608810000000,Ceftazidim Galenika,1,3,42
462507,8608810000000,Ceftazidim Galenika,1,3,42
462526,8594740000000,Dalvocans®,70,8,36
462527,8594740000000,Dalvocans®,70,8,36
462530,8594740000000,Dalvocans®,50,8,36
462531,8594740000000,Dalvocans®,50,8,36
462540,5310000000000,Flekainid Alkaloid®,100,8,54
462542,5310000000000,Flekainid Alkaloid®,50,8,54
462582,4013050000000,Zofecard®,7.5,8,2
462586,4013050000000,Zofecard®,7.5,8,2
462588,4013050000000,Zofecard®,30,8,2
462590,4013050000000,Zofecard®,30,8,2
462606,8600100000000,Cefim®,1000,8,42
462620,8606010000000,Vorikonazol PharmaS,200,8,40
462621,8606010000000,Vorikonazol PharmaS,200,8,40
462623,8606010000000,Vorikonazol PharmaS,200,8,40
462739,8606110000000,TALINORM®,25,8,54
462830,8606110000000,Jardiance®,10,8,2
462831,8606110000000,Jardiance®,10,8,2
462832,4260750000000,Valcyte®,450,8,2
462901,8600100000000,Doksiciklin HF,100,8,17
462903,5997000000000,Escapelle®,1.5,8,23
462905,3850340000000,AZOLAR®,10,8,54
462910,3859890000000,HYPLAXY®,200,8,2
462916,8608810000000,Glioral®,80,8,54
462924,3850340000000,AZOLAR®,15,8,54
462994,8594740000000,Sorafenib Zentiva®,200,8,2
462995,8594740000000,Sorafenib Zentiva®,200,8,2
462998,8594740000000,Sorafenib Zentiva®,200,8,2
462999,8594740000000,Sorafenib Zentiva®,200,8,2
463172,8606110000000,Gilenya®,0.5,8,17
463173,1210000000000,Zeldox®,60,8,17
463175,1210000000000,Zeldox®,60,8,17
463176,1210000000000,Zeldox®,80,8,17
463178,1210000000000,Zeldox®,80,8,17
463189,8606110000000,Nplate®,250,7,41
463193,8606110000000,Nplate®,250,7,41
463202,8600100000000,Idika®,150,8,2
463205,8600100000000,Idika®,150,8,2
463207,8600100000000,Idika®,150,8,2
463253,8608810000000,Farin®,5,8,54
463273,8600100000000,Nystatin HF,100000,4,60
463286,8594740000000,Trimetacor®MR,35,8,56
463313,8608810000000,Dexason®,0.5,8,54
463325,8606020000000,Diuver®,5,8,54
463330,8606020000000,Diuver®,10,8,54
463355,9120020000000,Cefotaxim-MIP®,1,3,42
463368,9120020000000,Cefotaxim-MIP®,2,3,42
463454,8606010000000,Verquvo®,2.5,8,2
463455,8606010000000,Verquvo®,2.5,8,2
463468,5298000000000,Abiraterone Evropa Lek Pharma,500,8,2
463471,8606010000000,Verquvo®,5,8,2
463472,8606010000000,Verquvo®,5,8,2
463474,8606010000000,Verquvo®,5,8,2
463475,8606010000000,Verquvo®,5,8,2
463480,8606010000000,Verquvo®,10,8,2
463481,8606010000000,Verquvo®,10,8,2
463486,8606010000000,Verquvo®,10,8,2
463487,8606010000000,Verquvo®,10,8,2
463645,8606110000000,Gavreto®,100,8,17
463727,8607000000000,Metaspon®,1500,8,38
463789,8606110000000,Oktreotid Teva,30,8,31
463790,8606110000000,Oktreotid Teva,20,8,31
463791,8606020000000,Oktreotid Teva,10,8,31
463794,8606010000000,Eliquis®,5,8,2
463795,8606010000000,Eliquis®,2.5,8,2
463796,8606010000000,Eliquis®,2.5,8,2
463818,8606110000000,Trulicity®,3,8,48
463841,8606110000000,Trulicity®,4.5,8,48
463948,3859890000000,Asacol®,400,8,6
463955,4013050000000,Menartan®,10,8,2
463956,4013050000000,Menartan®,10,8,2
463958,4013050000000,Menartan®,10,8,2
463983,4013050000000,Menartan®,20,8,2
463984,4013050000000,Menartan®,20,8,2
463986,4013050000000,Menartan®,20,8,2
463993,4013050000000,Menartan®,40,8,2
463994,4013050000000,Menartan®,40,8,2
463996,4013050000000,Menartan®,40,8,2
464002,8600100000000,Azaran,1000,8,42
464003,8600100000000,Azaran,1000,8,42
464082,5690530000000,Erlotinib Actavis,25,8,2
464091,8606020000000,Melaxin,25,8,2
464092,8606020000000,Melaxin,25,8,2
464133,5690530000000,Erlotinib Actavis,100,8,2
464145,5690530000000,Erlotinib Actavis,150,8,2
464201,5944740000000,Rosuvastatin Atb,10,8,2
464207,3838990000000,Tolura®,40,8,54
464209,3838990000000,Tolura®,40,8,54
464214,5944740000000,Rosuvastatin Atb,20,8,2
464234,3838990000000,Tolura®,80,8,54
464236,3838990000000,Tolura®,80,8,54
464250,8435370000000,SALAZIDIME,1,3,42
464279,5413970000000,Vibramycin® D,100,8,1
464364,8435590000000,Jext®,150,7,48
464371,8435590000000,Jext®,300,7,48
464380,8606100000000,Isentress®,600,8,2
464400,5909990000000,Furosemidum Polfarmex,40,8,54
464412,8606020000000,Heaven®,10,8,2
464414,8606100000000,Heaven®,10,8,2
464422,8600100000000,Jonosol®,250,8,2
464426,8600100000000,Jonosol®,500,8,2
464436,8606100000000,Monural®,3,3,9
464467,8606020000000,Heaven®,20,8,2
464469,8606020000000,Heaven®,20,8,2
464479,8606110000000,Tasigna®,150,8,17
464481,8606110000000,Tasigna®,150,8,17
464544,3838990000000,Zalasta®,5,8,54
464546,3838990000000,Zalasta®,5,8,54
464551,3838990000000,Zalasta®,10,8,54
464553,3838990000000,Zalasta®,10,8,54
464586,3838990000000,Kventiax® SR,50,8,56
464588,3838990000000,Kventiax® SR,50,8,56
464589,3838990000000,Kventiax® SR,150,8,56
464591,3838990000000,Kventiax® SR,150,8,56
464592,3838990000000,Kventiax® SR,200,8,56
464594,3838990000000,Kventiax® SR,200,8,56
464595,3838990000000,Kventiax® SR,300,8,56
464597,3838990000000,Kventiax® SR,300,8,56
464617,9002260000000,Ospamox® DT,1000,8,1
464631,8606010000000,Zinnat®,500,8,2
464679,8606110000000,Voxin®,500,8,40
464683,8608810000000,Amlogal®,10,8,54
464685,8608810000000,Amlogal®,5,8,54
464698,8606010000000,Xarelto®,2.5,8,2
464701,8606010000000,Xarelto®,10,8,2
464719,8606010000000,Canesten® 1,500,8,60
464736,8606010000000,Canesten® 3,200,8,60
464748,8600100000000,MATECA®,1000000,4,42
464750,8606010000000,Betahistin-dihidrohlorid Accord,8,8,54
464751,8606010000000,Betahistin-dihidrohlorid Accord,8,8,54
464760,8606010000000,Betahistin-dihidrohlorid Accord,16,8,54
464761,8606010000000,Betahistin-dihidrohlorid Accord,16,8,54
464768,8606010000000,Betahistin-dihidrohlorid Accord,24,8,54
464769,8606010000000,Betahistin-dihidrohlorid Accord,24,8,54
464835,5944740000000,Levo Quin,500,8,2
464854,5310000000000,Rufixalo®,2.5,8,2
464863,5310000000000,Rufixalo®,10,8,2
464864,5310000000000,Rufixalo®,10,8,2
464869,5310000000000,Rufixalo®,15,8,2
464871,5310000000000,Rufixalo®,15,8,2
464875,5310000000000,Rufixalo®,20,8,2
464996,8594740000000,Bisoprolol Zentiva®,1.25,8,54
465002,5906740000000,Diaprel® MR,60,8,55
465003,5391190000000,Diaprel® MR,60,8,55
465005,3594450000000,Diaprel® MR,60,8,55
465007,5906740000000,Diaprel® MR,60,8,55
